0.01434,0.0006685,0.02864,0.0006685,0.009045,0.01339,0.02189,0.01059,0.01685,0.02208,0.02864,,,,,,
-0.06975,-0.08921,-0.05437,-0.05855,-0.06948,-0.05437,-0.06777,-0.08173,-0.08921,-0.07231,-0.08622,,,,,,
-0.05849,-0.06127,-0.05223,-0.057,-0.05644,-0.06019,-0.06127,-0.05223,-0.05579,-0.05836,-0.05956,,,,,,
-0.01413,-0.01731,-0.009787,-0.009787,-0.01262,-0.01226,-0.01653,-0.01292,-0.01446,-0.01191,-0.01731,,,,,,
0.04721,0.03326,0.0708,0.04784,0.03749,0.03858,0.03326,0.0708,0.05368,0.05801,0.0479,,,,,,
0.0553,0.04152,0.06764,0.05496,0.04152,0.0542,0.04473,0.0667,0.05316,0.06764,0.05404,,,,,,
-0.03272,-0.04183,-0.03038,-0.03398,-0.03038,-0.03117,-0.03159,-0.04183,-0.03586,-0.03502,-0.03426,,,,,,
0.008827,-0.001929,0.01992,0.01793,0.01463,0.01992,0.01784,0.002187,-0.001929,0.003822,-0.0004522,,,,,,
-0.01719,-0.024,-0.007323,-0.024,-0.02385,-0.01805,-0.0198,-0.018,-0.01568,-0.007323,-0.01199,,,,,,
0.08809,0.06958,0.1141,0.09095,0.07566,0.08282,0.06958,0.1141,0.0925,0.101,0.08369,,,,,,
0.05833,0.04423,0.07365,0.04985,0.04423,0.05091,0.05102,0.06844,0.06258,0.07365,0.0669,,,,,,
-0.1342,-0.1592,-0.121,-0.1346,-0.1247,-0.1249,-0.121,-0.1592,-0.1448,-0.1436,-0.1374,,,,,,
-0.07189,-0.08486,-0.06112,-0.06112,-0.06767,-0.0629,-0.07215,-0.07879,-0.08238,-0.07577,-0.08486,,,,,,
0.02918,0.01768,0.04206,0.01768,0.02249,0.02337,0.02748,0.03129,0.03731,0.04057,0.04206,,,,,,
0.02093,0.009559,0.04127,0.02238,0.01348,0.01605,0.009559,0.04127,0.02616,0.03132,0.02029,,,,,,
0.01621,0.008025,0.02416,0.01541,0.008025,0.01921,0.01332,0.02026,0.01185,0.02416,0.01542,,,,,,
0.01341,0.004781,0.01942,0.01709,0.01145,0.01942,0.01066,0.008044,0.004781,0.01448,0.005898,,,,,,
0.07903,0.06927,0.09117,0.08105,0.06942,0.07559,0.06927,0.09117,0.07957,0.09006,0.07667,,,,,,
-0.03018,-0.03756,-0.02313,-0.02911,-0.03516,-0.02611,-0.03756,-0.02458,-0.0319,-0.02313,-0.03351,,,,,,
0.0605,0.04428,0.08397,0.06437,0.05052,0.05851,0.04428,0.08397,0.06429,0.07284,0.05477,,,,,,
0.02063,0.01094,0.03083,0.01094,0.01268,0.01826,0.02218,0.02375,0.02283,0.03083,0.03031,,,,,,
-0.08994,-0.1102,-0.07763,-0.08505,-0.08487,-0.07763,-0.08185,-0.1102,-0.1048,-0.09578,-0.09899,,,,,,
-0.001055,-0.01778,0.01043,0.001203,-0.0117,-0.005033,-0.01778,0.009398,-0.001263,0.01043,-0.00577,,,,,,
0.01662,0.01003,0.02567,0.01266,0.01114,0.0154,0.01003,0.02392,0.02098,0.02567,0.02113,,,,,,
0.03971,0.03104,0.06024,0.04063,0.03365,0.03213,0.03104,0.06024,0.04618,0.04667,0.04146,,,,,,
0.04395,0.03318,0.05365,0.04096,0.03318,0.04357,0.03722,0.04712,0.04197,0.05365,0.04519,,,,,,
-0.009125,-0.01718,-0.004233,-0.005775,-0.01202,-0.004233,-0.01343,-0.01282,-0.01718,-0.008029,-0.01688,,,,,,
-0.04811,-0.06666,-0.02786,-0.03926,-0.02985,-0.03596,-0.02786,-0.06666,-0.05675,-0.063,-0.05533,,,,,,
-0.02663,-0.03278,-0.01824,-0.02486,-0.0324,-0.02611,-0.03278,-0.01951,-0.02813,-0.01824,-0.03028,,,,,,
0.08023,0.06732,0.1033,0.0834,0.0717,0.07583,0.06732,0.1033,0.08485,0.08904,0.07705,,,,,,
0.04688,0.03581,0.05959,0.03582,0.03581,0.04033,0.04353,0.04732,0.05094,0.05959,0.05792,,,,,,
-0.1121,-0.1318,-0.09988,-0.1077,-0.1076,-0.09988,-0.1044,-0.1318,-0.127,-0.1181,-0.1212,,,,,,
-0.1305,-0.1462,-0.1131,-0.1198,-0.1131,-0.121,-0.1196,-0.1462,-0.1376,-0.1452,-0.1415,,,,,,
0.02031,0.01465,0.03032,0.01693,0.01465,0.01576,0.01518,0.0297,0.02569,0.03032,0.02483,,,,,,
0.01331,0.007052,0.03048,0.01504,0.009437,0.009434,0.007052,0.03048,0.01853,0.01997,0.01371,,,,,,
0.003007,-0.001661,0.007757,-0.0003142,-0.001661,0.006595,0.004628,0.0005521,-0.0007207,0.007757,0.004953,,,,,,
0.03484,0.02178,0.04354,0.04247,0.02807,0.04354,0.02712,0.03555,0.02207,0.039,0.02178,,,,,,
0.01432,0.01205,0.02195,0.01632,0.01851,0.01205,0.01771,0.02195,0.01795,0.01319,0.01465,,,,,,
-0.04028,-0.05302,-0.03037,-0.03037,-0.04531,-0.03581,-0.05281,-0.03198,-0.04559,-0.03296,-0.05302,,,,,,
0.05256,0.04173,0.07299,0.05672,0.04636,0.05138,0.04173,0.07299,0.05651,0.06089,0.04801,,,,,,
0.007228,-0.004867,0.01964,-0.004867,0.002912,0.005509,0.01349,0.003356,0.009878,0.01403,0.01964,,,,,,
-0.07001,-0.08843,-0.05543,-0.06112,-0.06944,-0.05543,-0.06686,-0.08382,-0.08843,-0.07294,-0.08434,,,,,,
-0.06672,-0.07092,-0.05942,-0.06426,-0.06336,-0.07024,-0.07092,-0.05942,-0.06286,-0.06748,-0.06902,,,,,,
0.007204,-0.004398,0.01753,0.01165,0.001899,0.006178,-0.004398,0.01753,0.008398,0.01628,0.002817,,,,,,
-0.0008693,-0.00937,0.008399,0.0001332,0.00533,-0.00937,-0.0006517,0.004122,0.008399,-0.00527,0.002448,,,,,,
0.02333,0.01319,0.03022,0.01969,0.02208,0.02514,0.03022,0.01319,0.02044,0.02273,0.02781,,,,,,
-0.01174,-0.01778,-0.006897,-0.01019,-0.01657,-0.008501,-0.01753,-0.01218,-0.01778,-0.006897,-0.01659,,,,,,
0.02067,0.005897,0.03424,0.03223,0.02303,0.03424,0.02759,0.01772,0.005897,0.01788,0.008068,,,,,,
-0.02761,-0.03418,-0.02205,-0.03034,-0.03096,-0.02205,-0.02472,-0.03418,-0.03179,-0.02249,-0.02586,,,,,,
0.03749,0.03121,0.04607,0.04124,0.04181,0.03121,0.0331,0.04607,0.04577,0.03419,0.03562,,,,,,
0.02747,0.01512,0.04203,0.01512,0.02589,0.02363,0.03764,0.01679,0.03114,0.02944,0.04203,,,,,,
-0.1156,-0.1326,-0.1045,-0.1132,-0.1124,-0.1045,-0.1086,-0.1326,-0.1286,-0.1185,-0.1218,,,,,,
-0.05969,-0.07625,-0.04624,-0.04624,-0.05918,-0.0484,-0.06238,-0.06276,-0.07438,-0.06104,-0.07625,,,,,,
0.01928,0.01168,0.02882,0.01168,0.01571,0.01955,0.02277,0.0154,0.02179,0.02621,0.02882,,,,,,
-0.02661,-0.0312,-0.0184,-0.02486,-0.0184,-0.03113,-0.0239,-0.02566,-0.0189,-0.0312,-0.02457,,,,,,
-0.01497,-0.03536,-0.0007698,-0.01931,-0.01065,-0.009768,-0.0007698,-0.03536,-0.01987,-0.01997,-0.009955,,,,,,
0.03293,0.02218,0.04057,0.03878,0.02442,0.04014,0.02377,0.03594,0.02218,0.04057,0.02258,,,,,,
0.09095,0.07809,0.1074,0.0959,0.07809,0.09091,0.07934,0.1074,0.08705,0.1038,0.08451,,,,,,
-0.04071,-0.04837,-0.03034,-0.0356,-0.04259,-0.03034,-0.04286,-0.04199,-0.04837,-0.03789,-0.04767,,,,,,
0.01061,0.007034,0.0178,0.01525,0.017,0.007847,0.008351,0.01579,0.0178,0.007034,0.007439,,,,,,
-0.00915,-0.03146,0.009302,-0.0229,-0.004865,-0.008497,0.009302,-0.03146,-0.007658,-0.01171,0.006475,,,,,,
-0.07265,-0.08925,-0.05898,-0.0656,-0.07336,-0.05898,-0.07026,-0.08509,-0.08925,-0.07252,-0.08431,,,,,,
0.01127,-0.007685,0.02599,0.01666,-0.00293,0.01047,-0.007685,0.02599,0.006486,0.02508,0.002234,,,,,,
0.0066,0.004042,0.01173,0.006501,0.004042,0.01136,0.004974,0.005836,0.004907,0.01173,0.00761,,,,,,
-0.007291,-0.01528,0.002257,-0.006115,0.002257,-0.01437,-0.002104,-0.005985,0.001696,-0.01528,-0.003066,,,,,,
0.01058,-0.004973,0.02174,0.004743,0.01244,0.01276,0.02174,-0.004973,0.008014,0.00752,0.01746,,,,,,
0.01157,0.0004334,0.01957,0.01751,0.001696,0.01785,0.0004334,0.01714,0.001024,0.01957,0.0006249,,,,,,
-0.03525,-0.05095,-0.01748,-0.02437,-0.02078,-0.02093,-0.01748,-0.05095,-0.0476,-0.0473,-0.04546,,,,,,
-0.03756,-0.04405,-0.03116,-0.03225,-0.03961,-0.03116,-0.038,-0.03688,-0.04403,-0.03443,-0.04405,,,,,,
0.03083,0.02371,0.03896,0.03473,0.03868,0.02583,0.03172,0.03579,0.03896,0.02371,0.03004,,,,,,
0.01457,-0.001939,0.03156,0.0001125,0.01621,0.01119,0.02923,-0.001939,0.01835,0.01383,0.03156,,,,,,
-0.09372,-0.1106,-0.07998,-0.08684,-0.09538,-0.07998,-0.09212,-0.1047,-0.1106,-0.09345,-0.1058,,,,,,
-0.1173,-0.1315,-0.104,-0.1043,-0.104,-0.1057,-0.1091,-0.1311,-0.1284,-0.1286,-0.1315,,,,,,
0.009903,0.007779,0.01484,0.009919,0.007779,0.01086,0.01016,0.0132,0.01051,0.01484,0.01169,,,,,,
-0.03311,-0.04125,-0.02164,-0.03119,-0.02164,-0.03632,-0.02559,-0.03584,-0.02567,-0.04125,-0.03017,,,,,,
-0.02976,-0.05408,-0.01045,-0.03639,-0.02174,-0.02413,-0.01045,-0.05408,-0.03399,-0.03792,-0.022,,,,,,
0.05407,0.03833,0.06454,0.06358,0.04095,0.06366,0.04004,0.06374,0.03964,0.06454,0.03833,,,,,,
0.0272,0.02383,0.03755,0.03175,0.02792,0.02798,0.02847,0.03755,0.02665,0.02832,0.02383,,,,,,
-0.05143,-0.06734,-0.03772,-0.03772,-0.05292,-0.04144,-0.05852,-0.04962,-0.06184,-0.04896,-0.06734,,,,,,
0.00389,-0.003419,0.01372,0.008697,0.01372,0.002307,0.006731,0.005456,0.01095,-0.003419,0.001803,,,,,,
-0.02423,-0.05004,-0.0003149,-0.04022,-0.01599,-0.02305,-0.0003149,-0.05004,-0.02214,-0.03049,-0.005763,,,,,,
-0.05298,-0.0727,-0.03737,-0.04223,-0.05801,-0.03737,-0.05545,-0.05838,-0.0727,-0.05023,-0.06977,,,,,,
-0.05341,-0.06011,-0.04434,-0.04824,-0.05385,-0.05394,-0.06011,-0.04434,-0.05402,-0.05133,-0.05968,,,,,,
-0.003393,-0.01084,0.004703,0.004703,-0.00535,0.0007242,-0.009885,0.000241,-0.007249,0.001085,-0.01084,,,,,,
0.02666,0.0191,0.03909,0.02724,0.02441,0.0191,0.01998,0.03909,0.03351,0.03038,0.02871,,,,,,
0.01504,0.005771,0.02124,0.01308,0.01539,0.01568,0.02124,0.005771,0.01292,0.01303,0.01786,,,,,,
-0.0123,-0.01709,-0.008319,-0.01384,-0.01655,-0.0101,-0.0163,-0.01551,-0.01709,-0.008319,-0.01431,,,,,,
0.01301,-0.0006386,0.02547,0.02547,0.01666,0.0248,0.01872,0.01091,-0.0005879,0.009355,-0.0006386,,,,,,
-0.006125,-0.01615,0.005806,-0.009347,-0.01615,-0.004738,-0.01283,-0.005247,-0.008182,0.005806,-0.005153,,,,,,
0.06642,0.05527,0.08169,0.06951,0.06186,0.06186,0.05527,0.08169,0.0716,0.07178,0.06332,,,,,,
0.01933,0.00856,0.0324,0.00856,0.01943,0.01459,0.02917,0.009191,0.02368,0.01978,0.0324,,,,,,
-0.1161,-0.1357,-0.1059,-0.1166,-0.1124,-0.1059,-0.1074,-0.1357,-0.1279,-0.1198,-0.1196,,,,,,
-0.06755,-0.08522,-0.05312,-0.05312,-0.06568,-0.05817,-0.07153,-0.06952,-0.08092,-0.06982,-0.08522,,,,,,
0.03972,0.0299,0.05303,0.03158,0.0299,0.03631,0.03422,0.04385,0.04455,0.05303,0.04858,,,,,,
0.0006994,-0.00354,0.009674,0.002145,0.0005642,-0.003064,-0.00354,0.009674,0.00617,0.004166,0.001366,,,,,,
